,Reference Number,Easting,Northing,Number of Vehicles,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Sex of Casualty,Age of Casuality,Speed,Type of Vehicle,Casualty Severity
848,110212441.0,444836.0,432222.0,1.0,2011-05-09,23.0,1,3,0,5,1,0,6,99.0,2,2
849,110214909.0,429391.0,431353.0,2.0,2011-05-09,14.0,4,1,4,1,1,0,59,35.0,2,2
850,110213006.0,429285.0,433483.0,2.0,2011-05-10,10.0,4,1,4,1,0,0,41,70.0,2,2
851,110213006.0,429285.0,433483.0,2.0,2011-05-10,10.0,4,1,4,1,0,0,53,95.0,2,2
852,110213382.0,428795.0,435573.0,2.0,2011-05-10,9.0,0,1,4,1,0,1,28,65.0,12,2
853,110213622.0,430863.0,436299.0,2.0,2011-05-10,8.0,4,1,4,1,0,0,31,80.0,12,1
854,110213711.0,421115.0,441167.0,2.0,2011-05-10,16.0,4,1,4,1,0,0,51,5.0,6,2
855,110213735.0,432692.0,436901.0,2.0,2011-05-10,15.0,4,1,4,1,0,0,42,99.0,3,2
856,110213748.0,429068.0,432165.0,3.0,2011-05-10,16.0,4,1,4,1,2,1,18,65.0,2,2
857,110213840.0,432242.0,426270.0,2.0,2011-05-10,17.0,3,1,4,1,0,0,54,99.0,2,2
858,110214095.0,424579.0,435151.0,2.0,2011-05-10,22.0,0,1,2,1,0,1,76,20.0,2,2
859,110214118.0,432998.0,436045.0,2.0,2011-05-10,21.0,0,1,2,1,1,0,24,85.0,2,2
860,110214246.0,428405.0,434380.0,2.0,2011-05-10,20.0,4,1,4,1,0,1,19,35.0,12,2
861,110214353.0,429266.0,432797.0,2.0,2011-05-11,8.0,4,1,4,1,0,1,59,10.0,12,2
862,110214490.0,430700.0,436765.0,2.0,2011-05-11,8.0,4,1,4,1,0,1,47,20.0,12,1
863,110215622.0,432622.0,436855.0,2.0,2011-05-11,18.0,4,1,4,1,0,1,44,99.0,2,2
864,110215808.0,437147.0,437669.0,2.0,2011-05-11,16.0,0,1,4,1,0,1,19,80.0,10,1
865,110216752.0,429012.0,430277.0,2.0,2011-05-11,19.0,4,1,4,1,0,1,19,20.0,2,2
866,110216369.0,430637.0,433686.0,1.0,2011-05-12,9.0,0,1,4,1,1,1,76,45.0,1,2
867,110217472.0,431530.0,433068.0,1.0,2011-05-12,16.0,4,1,4,0,0,1,75,99.0,2,2
868,110217472.0,431530.0,433068.0,1.0,2011-05-12,16.0,4,1,4,0,1,0,68,15.0,2,1
869,110217478.0,433039.0,430139.0,3.0,2011-05-12,16.0,2,3,4,1,0,1,39,35.0,2,2
870,110265146.0,427661.0,438581.0,1.0,2011-05-12,7.0,0,1,4,1,0,1,37,10.0,12,1
871,110218336.0,430419.0,439107.0,1.0,2011-05-13,11.0,4,1,4,1,2,1,50,15.0,2,2
872,110219041.0,427365.0,434649.0,2.0,2011-05-13,19.0,0,1,4,1,0,1,19,85.0,2,2
873,110219041.0,427365.0,434649.0,2.0,2011-05-13,19.0,0,1,4,1,1,1,28,25.0,2,2
874,110219041.0,427365.0,434649.0,2.0,2011-05-13,19.0,0,1,4,1,1,1,18,80.0,2,2
875,110219041.0,427365.0,434649.0,2.0,2011-05-13,19.0,0,1,4,1,1,1,20,95.0,2,2
876,110219202.0,421195.0,440228.0,2.0,2011-05-13,15.0,2,1,4,1,0,1,44,60.0,2,2
877,110219202.0,421195.0,440228.0,2.0,2011-05-13,15.0,2,1,4,1,0,0,24,45.0,2,2
878,110219717.0,434830.0,437970.0,2.0,2011-05-13,7.0,0,1,4,1,0,0,30,99.0,12,2
879,110220150.0,436530.0,425930.0,2.0,2011-05-13,17.0,3,3,4,5,0,0,24,80.0,2,2
880,110220093.0,424261.0,435375.0,1.0,2011-05-14,11.0,0,3,4,0,1,0,94,5.0,1,2
881,110220390.0,427745.0,436445.0,2.0,2011-05-14,17.0,0,3,4,1,0,0,19,55.0,2,2
882,110220614.0,423408.0,435270.0,3.0,2011-05-14,19.0,2,1,4,1,0,0,21,65.0,2,1
883,110220614.0,423408.0,435270.0,3.0,2011-05-14,19.0,2,1,4,1,1,1,22,65.0,2,1
884,110221011.0,429781.0,438888.0,2.0,2011-05-14,14.0,0,3,4,1,0,1,39,20.0,12,2
885,110221279.0,431699.0,435662.0,1.0,2011-05-14,19.0,4,3,4,1,2,1,5,99.0,2,2
886,110220823.0,431932.0,434812.0,1.0,2011-05-15,1.0,4,1,2,1,1,1,21,5.0,2,2
887,110221001.0,425225.0,437873.0,1.0,2011-05-15,7.0,0,1,4,1,2,1,23,15.0,2,1
888,110221051.0,439661.0,427191.0,1.0,2011-05-15,5.0,4,1,4,1,0,1,33,65.0,9,1
889,110221634.0,430067.0,433793.0,1.0,2011-05-15,14.0,4,1,4,1,0,0,70,60.0,2,2
890,110221634.0,430067.0,433793.0,1.0,2011-05-15,14.0,4,1,4,1,2,0,43,15.0,2,2
891,110221634.0,430067.0,433793.0,1.0,2011-05-15,14.0,4,1,4,1,2,1,11,45.0,2,2
892,110222686.0,428112.0,426277.0,2.0,2011-05-16,9.0,0,1,4,1,0,1,59,95.0,2,2
893,110223593.0,423638.0,438048.0,2.0,2011-05-16,16.0,4,1,4,1,0,0,50,95.0,2,2
894,110294425.0,430501.0,437077.0,1.0,2011-05-16,10.0,4,1,4,1,1,0,19,10.0,1,2
895,110224317.0,426357.0,428156.0,2.0,2011-05-17,8.0,4,1,4,1,1,1,14,45.0,2,2
896,110224317.0,426357.0,428156.0,2.0,2011-05-17,8.0,4,1,4,1,0,0,43,35.0,2,2
897,110224317.0,426357.0,428156.0,2.0,2011-05-17,8.0,4,1,4,1,1,0,16,95.0,2,2
898,110224861.0,430132.0,433764.0,1.0,2011-05-17,13.0,4,1,4,1,2,0,18,99.0,1,2
899,110224935.0,431183.0,434311.0,2.0,2011-05-17,12.0,4,1,4,1,0,1,26,45.0,2,2
900,110225317.0,431194.0,424812.0,4.0,2011-05-17,17.0,3,1,4,1,0,1,29,25.0,2,2
901,110225317.0,431194.0,424812.0,4.0,2011-05-17,17.0,3,1,4,1,0,0,48,85.0,2,2
902,110225957.0,429154.0,431697.0,1.0,2011-05-17,19.0,4,1,4,1,1,0,88,65.0,1,2
903,110226522.0,426946.0,432113.0,2.0,2011-05-17,18.0,4,1,4,1,0,1,13,99.0,12,2
904,110226291.0,428103.0,435923.0,2.0,2011-05-18,9.0,0,1,4,1,0,1,48,10.0,12,2
905,110226402.0,430379.0,433547.0,2.0,2011-05-18,11.0,4,1,4,1,1,0,76,65.0,1,2
906,110226442.0,431241.0,445738.0,2.0,2011-05-18,9.0,0,1,4,1,0,1,27,95.0,9,2
907,110226692.0,426644.0,433493.0,2.0,2011-05-18,8.0,4,1,4,1,0,0,36,5.0,2,2
908,110227441.0,430019.0,432507.0,1.0,2011-05-18,14.0,0,1,4,1,0,1,34,99.0,10,2
909,110228521.0,427853.0,430551.0,2.0,2011-05-18,16.0,0,1,4,1,1,0,30,5.0,1,2
910,110228521.0,427853.0,430551.0,2.0,2011-05-18,16.0,0,1,4,1,1,0,4,15.0,1,2
911,110248747.0,427788.0,436375.0,2.0,2011-05-18,15.0,0,1,4,1,0,0,26,60.0,12,2
912,110227761.0,420548.0,444948.0,2.0,2011-05-19,6.0,4,1,4,1,0,1,24,35.0,2,2
913,110228123.0,422196.0,433295.0,2.0,2011-05-19,7.0,2,1,4,1,1,1,20,5.0,2,2
914,110228123.0,422196.0,433295.0,2.0,2011-05-19,7.0,2,1,4,1,0,0,23,85.0,2,2
915,110228123.0,422196.0,433295.0,2.0,2011-05-19,7.0,2,1,4,1,1,0,5,85.0,2,2
916,110228235.0,430417.0,437824.0,2.0,2011-05-19,8.0,4,1,4,1,0,0,47,70.0,12,2
917,110228972.0,431419.0,434082.0,2.0,2011-05-19,17.0,4,1,4,1,0,0,26,70.0,2,2
918,110228972.0,431419.0,434082.0,2.0,2011-05-19,17.0,4,1,4,1,0,1,46,10.0,2,2
919,110228980.0,430104.0,433777.0,2.0,2011-05-19,18.0,4,1,4,1,0,1,32,99.0,9,2
920,110229021.0,427263.0,432557.0,1.0,2011-05-19,17.0,4,1,4,1,2,0,13,99.0,2,2
921,110230720.0,422184.0,441887.0,3.0,2011-05-20,16.0,0,1,4,1,0,0,20,45.0,2,2
922,110230838.0,425922.0,437313.0,1.0,2011-05-20,18.0,4,1,4,1,2,1,7,99.0,2,2
923,110230890.0,429019.0,435403.0,1.0,2011-05-20,15.0,0,3,4,5,2,1,46,95.0,2,2
924,110230893.0,422874.0,439313.0,4.0,2011-05-20,16.0,4,3,4,1,0,0,49,25.0,2,2
925,110230893.0,422874.0,439313.0,4.0,2011-05-20,16.0,4,3,4,1,0,0,46,15.0,2,2
926,110231013.0,430901.0,430570.0,2.0,2011-05-20,16.0,3,1,4,1,0,1,22,10.0,2,2
927,110231784.0,431451.0,435819.0,2.0,2011-05-20,19.0,4,1,4,1,0,1,20,65.0,2,1
928,110232341.0,429168.0,430531.0,2.0,2011-05-21,18.0,4,1,4,1,0,0,31,25.0,2,2
929,110232665.0,441280.0,445242.0,1.0,2011-05-21,2.0,1,1,2,1,0,1,41,45.0,2,1
930,110232860.0,422013.0,433940.0,1.0,2011-05-22,6.0,0,3,4,1,0,1,40,65.0,2,2
931,110233202.0,420327.0,445515.0,2.0,2011-05-22,13.0,4,3,4,5,1,0,9,35.0,2,2
932,110233202.0,420327.0,445515.0,2.0,2011-05-22,13.0,4,3,4,5,1,1,4,85.0,2,2
933,110233503.0,420343.0,434266.0,2.0,2011-05-22,15.0,0,1,4,0,0,1,49,25.0,2,2
934,110233503.0,420343.0,434266.0,2.0,2011-05-22,15.0,0,1,4,0,1,0,46,85.0,2,2
935,110233703.0,429797.0,433792.0,2.0,2011-05-22,13.0,4,1,4,0,0,0,21,60.0,2,2
936,110234612.0,422914.0,433580.0,2.0,2011-05-22,16.0,4,1,4,1,0,0,26,70.0,2,2
937,110234320.0,427303.0,431076.0,2.0,2011-05-23,8.0,0,1,4,1,0,1,43,20.0,12,1
938,110234577.0,435010.0,425884.0,4.0,2011-05-23,8.0,3,1,4,1,0,0,36,35.0,2,2
939,110234577.0,435010.0,425884.0,4.0,2011-05-23,8.0,3,1,4,1,0,0,44,10.0,2,2
940,110234577.0,435010.0,425884.0,4.0,2011-05-23,8.0,3,1,4,1,0,1,48,45.0,2,2
941,110235347.0,434985.0,436591.0,2.0,2011-05-23,16.0,4,1,4,1,0,1,15,60.0,12,2
942,110236059.0,428304.0,434109.0,2.0,2011-05-23,18.0,0,1,4,1,0,1,27,45.0,12,2
943,110239166.0,428380.0,436739.0,2.0,2011-05-23,22.0,2,1,1,1,0,1,25,80.0,12,2
944,110236041.0,432204.0,444935.0,2.0,2011-05-24,8.0,0,1,4,1,0,1,37,10.0,10,2
945,110236604.0,421875.0,443009.0,2.0,2011-05-24,6.0,4,1,4,1,0,0,28,20.0,2,2
946,110237030.0,428606.0,436943.0,2.0,2011-05-24,16.0,2,1,4,1,0,1,29,99.0,2,2
947,110237044.0,431768.0,435533.0,1.0,2011-05-24,17.0,0,1,4,1,2,1,49,25.0,2,2
948,110237146.0,434542.0,428013.0,2.0,2011-05-24,15.0,0,1,4,1,0,1,13,35.0,12,2
949,110237250.0,441016.0,428494.0,2.0,2011-05-24,18.0,4,1,4,1,0,1,8,60.0,12,2
950,110237257.0,435770.0,436806.0,2.0,2011-05-24,19.0,0,1,4,1,0,0,41,70.0,6,2
951,110237263.0,429327.0,439614.0,1.0,2011-05-24,2.0,4,1,2,0,0,1,31,15.0,2,2
952,110237338.0,433048.0,436540.0,3.0,2011-05-24,19.0,4,1,4,1,0,1,20,25.0,2,1
953,110237338.0,433048.0,436540.0,3.0,2011-05-24,19.0,4,1,4,1,0,1,43,15.0,3,2
954,110237338.0,433048.0,436540.0,3.0,2011-05-24,19.0,4,1,4,1,1,1,15,25.0,3,2
955,110237338.0,433048.0,436540.0,3.0,2011-05-24,19.0,4,1,4,1,1,1,20,35.0,2,2
956,110237710.0,429698.0,433797.0,2.0,2011-05-24,8.0,4,1,4,1,0,1,23,10.0,12,2
957,110240783.0,435008.0,429011.0,2.0,2011-05-24,19.0,4,1,4,1,0,1,16,35.0,12,2
958,110237820.0,432160.0,433603.0,1.0,2011-05-25,8.0,0,1,4,1,2,1,57,20.0,1,1
959,110238333.0,432256.0,445549.0,2.0,2011-05-25,12.0,0,1,4,1,1,0,77,70.0,2,2
960,110238333.0,432256.0,445549.0,2.0,2011-05-25,12.0,0,1,4,1,1,0,65,55.0,2,2
961,110238485.0,423264.0,434956.0,1.0,2011-05-25,12.0,4,1,4,1,2,1,6,80.0,2,2
962,110239353.0,426331.0,438089.0,3.0,2011-05-25,22.0,0,1,2,1,0,1,50,25.0,2,2
963,110239678.0,435120.0,433702.0,1.0,2011-05-26,8.0,4,1,4,1,2,0,62,10.0,3,1
964,110240797.0,430450.0,437062.0,1.0,2011-05-26,16.0,4,3,4,1,2,1,16,10.0,2,2
965,110240968.0,426610.0,427442.0,1.0,2011-05-26,19.0,4,1,4,1,2,0,31,5.0,2,2
966,110241550.0,431063.0,430390.0,2.0,2011-05-27,6.0,4,1,4,1,0,1,53,60.0,12,2
967,110241666.0,430355.0,433722.0,1.0,2011-05-27,9.0,4,1,4,1,2,1,41,60.0,1,2
968,110242349.0,425900.0,439281.0,1.0,2011-05-27,15.0,4,1,4,1,2,0,3,10.0,2,1
969,110242729.0,427820.0,435129.0,2.0,2011-05-27,17.0,4,1,4,1,0,1,20,25.0,2,2
970,110242729.0,427820.0,435129.0,2.0,2011-05-27,17.0,4,1,4,1,0,0,29,85.0,2,2
971,110243380.0,433974.0,435166.0,2.0,2011-05-28,7.0,4,3,4,5,0,0,47,10.0,2,2
972,110243484.0,435301.0,431295.0,2.0,2011-05-28,7.0,3,3,4,5,0,1,21,85.0,2,2
973,110243484.0,435301.0,431295.0,2.0,2011-05-28,7.0,3,3,4,5,1,1,26,85.0,2,2
974,110243678.0,421948.0,436554.0,2.0,2011-05-28,11.0,0,1,4,1,0,0,59,65.0,2,2
975,110243678.0,421948.0,436554.0,2.0,2011-05-28,11.0,0,1,4,1,0,1,51,55.0,9,1
976,110243688.0,428462.0,432439.0,1.0,2011-05-28,9.0,0,3,4,1,0,1,35,45.0,3,2
977,110243974.0,430075.0,433911.0,2.0,2011-05-28,17.0,4,1,4,1,1,0,73,20.0,1,2
978,110245788.0,419305.0,442468.0,1.0,2011-05-30,8.0,4,1,4,5,2,0,76,55.0,2,2
979,110245866.0,444895.0,432123.0,2.0,2011-05-30,9.0,1,3,4,5,0,1,46,85.0,2,2
980,110246220.0,426308.0,435530.0,2.0,2011-05-30,16.0,0,3,4,1,0,1,27,60.0,2,2
981,110246220.0,426308.0,435530.0,2.0,2011-05-30,16.0,0,3,4,1,0,1,46,70.0,2,2
982,110246471.0,430353.0,432099.0,2.0,2011-05-30,23.0,4,1,2,1,1,1,39,60.0,2,2
983,110363741.0,429978.0,434152.0,1.0,2011-05-30,2.0,4,1,2,1,1,1,21,5.0,14,2
984,110247304.0,430438.0,433457.0,1.0,2011-05-31,13.0,4,1,4,1,1,1,56,25.0,1,2
985,110247304.0,430438.0,433457.0,1.0,2011-05-31,13.0,4,1,4,1,1,0,46,25.0,1,2
986,110247304.0,430438.0,433457.0,1.0,2011-05-31,13.0,4,1,4,1,1,1,54,45.0,1,2
987,110247304.0,430438.0,433457.0,1.0,2011-05-31,13.0,4,1,4,1,1,0,56,25.0,1,2
988,110247304.0,430438.0,433457.0,1.0,2011-05-31,13.0,4,1,4,1,1,0,30,65.0,1,2
989,110247304.0,430438.0,433457.0,1.0,2011-05-31,13.0,4,1,4,1,1,0,33,99.0,1,2
990,110247304.0,430438.0,433457.0,1.0,2011-05-31,13.0,4,1,4,1,1,1,80,85.0,1,2
991,110248077.0,430945.0,435170.0,1.0,2011-05-31,20.0,4,1,4,1,2,0,11,45.0,2,1
992,110248077.0,430945.0,435170.0,1.0,2011-05-31,20.0,4,1,4,1,2,1,12,5.0,2,1
993,110248077.0,430945.0,435170.0,1.0,2011-05-31,20.0,4,1,4,1,2,0,9,55.0,2,0
994,110248587.0,428913.0,435504.0,2.0,2011-05-31,18.0,0,2,4,0,0,0,24,20.0,12,2
995,110255702.0,430261.0,433537.0,1.0,2011-05-31,14.0,4,1,4,1,2,0,33,99.0,12,1
996,110248899.0,430350.0,425086.0,3.0,2011-06-01,10.0,0,1,4,1,0,0,38,35.0,2,2
997,110248899.0,430350.0,425086.0,3.0,2011-06-01,10.0,0,1,4,1,1,1,11,55.0,2,2
998,110248899.0,430350.0,425086.0,3.0,2011-06-01,10.0,0,1,4,1,1,1,23,25.0,2,2
999,110249091.0,430636.0,432678.0,2.0,2011-06-01,8.0,0,1,4,1,1,0,15,45.0,1,2
1000,110249397.0,431302.0,429114.0,4.0,2011-06-01,13.0,4,1,4,1,0,0,43,5.0,2,2
1001,110249397.0,431302.0,429114.0,4.0,2011-06-01,13.0,4,1,4,1,0,1,61,45.0,2,2
1002,110249784.0,432139.0,435845.0,2.0,2011-06-01,19.0,0,1,4,1,1,0,20,60.0,2,2
1003,110249823.0,424065.0,434463.0,2.0,2011-06-01,15.0,4,1,4,1,0,0,62,5.0,2,2
1004,110249823.0,424065.0,434463.0,2.0,2011-06-01,15.0,4,1,4,1,1,0,17,5.0,2,2
1005,110249830.0,425846.0,428416.0,1.0,2011-06-01,17.0,4,1,4,1,2,0,64,10.0,3,1
1006,110250617.0,429255.0,434610.0,2.0,2011-06-01,15.0,4,1,4,1,0,1,21,25.0,12,2
1007,110251359.0,429163.0,432178.0,2.0,2011-06-01,15.0,4,1,4,1,0,0,32,70.0,12,2
1008,110253107.0,424269.0,438225.0,2.0,2011-06-01,19.0,4,1,4,1,0,1,14,70.0,12,2
1009,110251448.0,428147.0,435835.0,3.0,2011-06-02,16.0,0,1,4,1,0,0,35,55.0,12,2
1010,110251631.0,421726.0,434373.0,2.0,2011-06-02,17.0,2,1,4,1,2,0,18,10.0,2,2
1011,110253437.0,421632.0,440839.0,2.0,2011-06-02,18.0,0,1,4,1,0,0,62,35.0,2,2
1012,110253437.0,421632.0,440839.0,2.0,2011-06-02,18.0,0,1,4,1,1,1,6,15.0,2,2
1013,110252227.0,428861.0,433345.0,1.0,2011-06-03,7.0,0,1,4,1,0,1,51,10.0,8,2
1014,110252818.0,430102.0,433930.0,1.0,2011-06-03,13.0,4,1,4,1,2,0,91,85.0,2,0
1015,110253249.0,435688.0,434813.0,1.0,2011-06-03,16.0,4,1,4,1,2,1,12,70.0,2,2
1016,110253318.0,431884.0,435134.0,1.0,2011-06-03,18.0,4,1,4,1,2,0,41,10.0,2,2
1017,110253398.0,435710.0,436958.0,2.0,2011-06-03,17.0,0,1,4,1,0,0,24,35.0,2,2
1018,110253398.0,435710.0,436958.0,2.0,2011-06-03,17.0,0,1,4,1,1,1,25,95.0,2,2
1019,110253401.0,422103.0,432443.0,2.0,2011-06-03,15.0,4,1,4,1,0,0,25,85.0,12,2
1020,110253402.0,428950.0,435467.0,3.0,2011-06-03,20.0,4,1,4,1,0,1,22,99.0,12,2
1021,110253528.0,429914.0,437033.0,1.0,2011-06-03,22.0,0,1,2,1,2,0,16,55.0,2,2
1022,110253541.0,421586.0,433554.0,3.0,2011-06-03,20.0,4,1,4,1,0,1,35,20.0,2,2
1023,110253541.0,421586.0,433554.0,3.0,2011-06-03,20.0,4,1,4,1,0,1,26,65.0,2,2
1024,110253723.0,439969.0,448382.0,2.0,2011-06-03,23.0,0,1,2,1,0,1,17,95.0,10,1
1025,110253869.0,432362.0,426050.0,2.0,2011-06-03,12.0,3,1,4,1,0,0,45,70.0,2,2
1026,110254410.0,424777.0,440039.0,1.0,2011-06-03,11.0,4,1,4,1,1,1,9,80.0,1,2
1027,110255509.0,433448.0,434822.0,2.0,2011-06-03,19.0,4,1,4,1,0,1,20,95.0,6,2
1028,110255517.0,428847.0,440091.0,1.0,2011-06-03,17.0,4,1,4,1,2,0,13,99.0,2,2
1029,110260889.0,431892.0,434912.0,3.0,2011-06-03,20.0,4,1,4,1,0,1,15,10.0,12,2
1030,110253762.0,435107.0,435671.0,2.0,2011-06-04,1.0,4,1,2,1,0,1,35,70.0,10,2
1031,110253784.0,430785.0,433451.0,2.0,2011-06-04,2.0,0,1,2,1,0,1,31,35.0,14,2
1032,110254228.0,430724.0,435818.0,2.0,2011-06-04,12.0,4,1,4,1,0,1,9,5.0,12,2
1033,110254605.0,429030.0,425875.0,2.0,2011-06-04,13.0,4,1,4,1,0,1,45,95.0,10,1
1034,110254766.0,437967.0,432895.0,1.0,2011-06-04,17.0,3,1,4,1,0,0,21,85.0,2,2
1035,110256036.0,430976.0,428869.0,2.0,2011-06-04,17.0,4,1,4,1,0,1,31,60.0,2,1
1036,110255655.0,428448.0,438607.0,2.0,2011-06-05,13.0,0,1,4,1,0,1,81,25.0,2,2
1037,110256026.0,428402.0,434036.0,2.0,2011-06-05,13.0,0,1,4,1,0,1,42,60.0,14,2
1038,110256030.0,419482.0,445046.0,2.0,2011-06-05,15.0,0,1,4,1,0,1,34,35.0,12,2
1039,110256197.0,433015.0,435778.0,2.0,2011-06-05,16.0,4,1,4,1,0,1,13,15.0,12,2
1040,110257015.0,434430.0,434380.0,2.0,2011-06-06,9.0,0,1,4,1,0,1,40,99.0,3,2
1041,110257053.0,420520.0,440547.0,1.0,2011-06-06,11.0,4,1,4,1,2,1,28,65.0,2,2
1042,110257516.0,426548.0,432009.0,4.0,2011-06-06,10.0,4,1,4,1,0,1,40,15.0,3,2
1043,110257956.0,424457.0,427784.0,3.0,2011-06-06,16.0,3,1,4,1,0,1,31,5.0,2,2
1044,110257956.0,424457.0,427784.0,3.0,2011-06-06,16.0,3,1,4,1,0,1,44,25.0,2,2
1045,110257956.0,424457.0,427784.0,3.0,2011-06-06,16.0,3,1,4,1,0,1,21,60.0,2,2
1046,110257956.0,424457.0,427784.0,3.0,2011-06-06,16.0,3,1,4,1,1,0,50,65.0,2,2
1047,110257987.0,431451.0,435818.0,3.0,2011-06-06,19.0,4,1,4,1,0,1,52,55.0,2,2
1048,110257988.0,430958.0,435785.0,1.0,2011-06-06,18.0,4,1,4,1,2,0,15,25.0,2,2
1049,110258041.0,440960.0,428496.0,2.0,2011-06-06,15.0,4,1,4,1,0,0,15,65.0,12,2
1050,110258049.0,434900.0,428193.0,2.0,2011-06-06,19.0,0,1,4,1,0,1,70,35.0,8,1
1051,110258086.0,427227.0,433525.0,2.0,2011-06-06,21.0,4,1,4,1,0,1,57,15.0,2,2
1052,110258086.0,427227.0,433525.0,2.0,2011-06-06,21.0,4,1,4,1,1,0,54,95.0,2,2
1053,110258155.0,428052.0,426414.0,2.0,2011-06-06,20.0,3,1,4,1,0,1,29,35.0,2,2
1054,110258155.0,428052.0,426414.0,2.0,2011-06-06,20.0,3,1,4,1,0,0,19,20.0,2,2
1055,110258155.0,428052.0,426414.0,2.0,2011-06-06,20.0,3,1,4,1,1,0,28,85.0,2,2
1056,110258618.0,431345.0,435055.0,2.0,2011-06-07,6.0,0,1,4,1,0,0,53,20.0,2,2
1057,110258638.0,429141.0,435251.0,3.0,2011-06-07,8.0,0,1,4,1,0,0,62,60.0,2,2
1058,110258837.0,432741.0,429212.0,1.0,2011-06-07,10.0,0,1,4,1,0,0,36,60.0,10,1
1059,110259379.0,429407.0,433914.0,2.0,2011-06-07,14.0,1,1,4,1,0,1,47,15.0,2,2
1060,110260601.0,428759.0,433287.0,2.0,2011-06-08,7.0,4,1,4,1,0,1,61,99.0,2,2
1061,110260989.0,432858.0,435376.0,2.0,2011-06-08,11.0,4,1,4,1,0,0,71,45.0,2,2
1062,110261057.0,426354.0,431898.0,3.0,2011-06-08,8.0,0,1,4,1,0,1,19,80.0,2,2
1063,110261057.0,426354.0,431898.0,3.0,2011-06-08,8.0,0,1,4,1,0,0,46,80.0,2,2
1064,110261393.0,430646.0,439628.0,3.0,2011-06-08,15.0,4,1,4,1,0,0,52,5.0,2,2
1065,110261416.0,430084.0,431197.0,2.0,2011-06-08,16.0,0,1,4,1,1,1,41,60.0,2,2
1066,110261416.0,430084.0,431197.0,2.0,2011-06-08,16.0,0,1,4,1,1,1,23,15.0,2,2
1067,110261416.0,430084.0,431197.0,2.0,2011-06-08,16.0,0,1,4,1,1,1,32,20.0,2,2
1068,110261416.0,430084.0,431197.0,2.0,2011-06-08,16.0,0,1,4,1,1,1,42,15.0,2,2
1069,110262997.0,430383.0,433600.0,1.0,2011-06-09,13.0,4,1,4,1,1,0,45,95.0,1,2
1070,110262997.0,430383.0,433600.0,1.0,2011-06-09,13.0,4,1,4,1,1,1,37,95.0,1,2
1071,110262997.0,430383.0,433600.0,1.0,2011-06-09,13.0,4,1,4,1,1,0,69,80.0,1,2
1072,110263184.0,432319.0,426199.0,1.0,2011-06-09,15.0,3,1,4,1,0,0,68,55.0,2,2
1073,110263477.0,425286.0,439516.0,2.0,2011-06-09,16.0,4,1,4,1,0,1,25,15.0,2,2
1074,110263477.0,425286.0,439516.0,2.0,2011-06-09,16.0,4,1,4,1,0,1,59,55.0,2,2
1075,110263575.0,423390.0,434213.0,2.0,2011-06-09,18.0,4,1,4,1,0,1,35,70.0,2,2
1076,110263614.0,427774.0,436911.0,2.0,2011-06-09,17.0,4,1,4,1,1,1,29,70.0,2,2
1077,110264759.0,427679.0,425173.0,2.0,2011-06-09,18.0,4,1,4,1,0,1,33,10.0,2,2
1078,110265353.0,431882.0,435318.0,2.0,2011-06-10,15.0,4,1,4,1,0,0,51,99.0,2,2
1079,110265355.0,436075.0,435571.0,2.0,2011-06-10,16.0,0,1,4,1,0,1,38,45.0,2,2
1080,110265640.0,426830.0,433089.0,2.0,2011-06-10,20.0,2,1,4,1,1,1,8,5.0,2,2
1081,110266515.0,430876.0,433472.0,2.0,2011-06-11,13.0,4,1,4,1,0,1,33,10.0,2,2
1082,110266515.0,430876.0,433472.0,2.0,2011-06-11,13.0,4,1,4,1,1,0,26,55.0,2,2
1083,110266806.0,431321.0,437420.0,1.0,2011-06-11,16.0,4,1,4,1,2,1,12,80.0,2,2
1084,110266830.0,434931.0,437873.0,2.0,2011-06-11,17.0,0,1,4,1,0,1,57,95.0,2,2
1085,110266830.0,434931.0,437873.0,2.0,2011-06-11,17.0,0,1,4,1,0,0,46,65.0,2,2
1086,110272856.0,427291.0,430320.0,1.0,2011-06-11,16.0,4,1,4,1,2,1,13,15.0,2,2
1087,110267621.0,424993.0,432894.0,2.0,2011-06-12,13.0,4,1,4,1,0,0,64,99.0,2,2
1088,110267621.0,424993.0,432894.0,2.0,2011-06-12,13.0,4,1,4,1,0,1,66,55.0,2,2
1089,110267621.0,424993.0,432894.0,2.0,2011-06-12,13.0,4,1,4,1,1,0,91,35.0,2,2
1090,110268128.0,420434.0,440374.0,2.0,2011-06-12,19.0,4,3,4,5,0,0,20,35.0,2,2
1091,110268191.0,433130.0,425651.0,1.0,2011-06-12,20.0,4,3,4,5,0,1,29,55.0,3,2
1092,110268365.0,431735.0,430394.0,1.0,2011-06-12,0.0,4,1,2,1,1,0,27,80.0,14,2
1093,110269186.0,434422.0,434365.0,2.0,2011-06-12,13.0,0,3,4,5,0,1,32,65.0,2,2
1094,110269186.0,434422.0,434365.0,2.0,2011-06-12,13.0,0,3,4,5,0,1,28,70.0,14,1
1095,110268935.0,425530.0,440289.0,1.0,2011-06-13,10.0,4,1,4,1,2,1,75,55.0,1,2
1096,110269662.0,432929.0,436007.0,2.0,2011-06-13,16.0,0,1,4,1,2,1,13,85.0,2,2
1097,110269706.0,431901.0,434846.0,2.0,2011-06-13,16.0,4,1,4,1,0,0,25,35.0,2,2
